Date,Open,High,Low,Close,Adj Close,Volume
2020-02-18,51.900002,52.500000,49.900002,52.000000,52.000000,22621843
2020-02-19,52.500000,53.099998,51.700001,52.700001,52.700001,13554123
2020-02-20,52.500000,53.700001,52.049999,52.849998,52.849998,14961174
2020-02-24,51.849998,51.849998,50.099998,50.349998,50.349998,20135592
2020-02-25,50.400002,50.700001,49.750000,49.900002,49.900002,15899668
2020-02-26,49.450001,50.099998,49.000000,49.150002,49.150002,18056503
2020-02-27,49.099998,49.299999,46.799999,46.950001,46.950001,26564325
2020-02-28,45.250000,46.349998,44.299999,45.049999,45.049999,28222955
2020-03-02,46.299999,46.599998,42.099998,42.750000,42.750000,24375256
2020-03-03,42.750000,45.000000,42.750000,44.500000,44.500000,30389904
2020-03-04,44.750000,44.950001,43.049999,44.450001,44.450001,24911682
2020-03-05,44.500000,45.950001,42.700001,45.000000,45.000000,29076191
2020-03-06,41.650002,43.200001,40.950001,42.349998,42.349998,23178204
2020-03-09,41.150002,41.500000,39.349998,39.750000,39.750000,23193045
2020-03-11,39.750000,40.650002,37.900002,38.450001,38.450001,29799814
2020-03-12,35.349998,36.299999,33.099998,33.750000,33.750000,45668907
2020-03-13,31.200001,38.150002,28.049999,37.400002,37.400002,46283310
2020-03-16,36.000000,36.400002,34.549999,35.799999,35.799999,26750745
2020-03-17,36.500000,37.200001,34.950001,35.299999,35.299999,28305181
2020-03-18,36.000000,39.250000,33.900002,36.750000,36.750000,41726476
2020-03-19,35.000000,39.400002,34.299999,37.200001,37.200001,38504085
2020-03-20,37.500000,39.000000,36.700001,38.049999,38.049999,34438012
2020-03-23,35.950001,37.500000,34.700001,35.400002,35.400002,18562456
2020-03-24,37.000000,37.500000,35.400002,36.299999,36.299999,26934600
2020-03-25,36.000000,36.349998,33.150002,34.299999,34.299999,24605185
2020-03-26,34.549999,35.799999,33.200001,33.400002,33.400002,29576021
2020-03-27,34.500000,35.950001,33.250000,33.450001,33.450001,30678500
2020-03-30,33.400002,33.900002,32.349998,32.900002,32.900002,16722670
2020-03-31,33.700001,33.700001,32.200001,32.349998,32.349998,18297010
2020-04-01,32.500000,32.500000,30.250000,30.450001,30.450001,26645369
2020-04-03,30.500000,30.700001,29.250000,29.650000,29.650000,20693435
2020-04-07,30.500000,30.500000,29.650000,30.049999,30.049999,21958544
2020-04-08,29.900000,31.600000,29.400000,30.500000,30.500000,29665371
2020-04-09,30.700001,31.900000,30.600000,31.400000,31.400000,23013811
2020-04-13,31.750000,31.750000,30.299999,31.350000,31.350000,16584216
2020-04-15,31.549999,32.599998,30.600000,31.100000,31.100000,22095245
2020-04-16,31.100000,31.500000,30.549999,31.049999,31.049999,19994392
2020-04-17,32.250000,32.750000,31.000000,31.799999,31.799999,28207182
2020-04-20,32.099998,33.900002,31.400000,32.849998,32.849998,41209050
2020-04-21,32.299999,32.349998,30.950001,31.100000,31.100000,21855708
2020-04-22,31.000000,31.250000,30.200001,31.100000,31.100000,18792906
2020-04-23,31.500000,31.750000,31.000000,31.200001,31.200001,19387746
2020-04-24,30.700001,31.100000,30.150000,30.200001,30.200001,14350195
2020-04-27,30.400000,30.900000,30.299999,30.750000,30.750000,11950694
2020-04-28,30.799999,31.350000,30.700001,31.250000,31.250000,11779908
2020-04-29,31.299999,32.500000,31.100000,32.299999,32.299999,18718847
2020-04-30,32.700001,33.700001,32.099998,32.299999,32.299999,31458387
2020-05-04,30.900000,31.100000,29.900000,30.150000,30.150000,21840848
2020-05-05,30.500000,30.750000,29.049999,29.200001,29.200001,19121106
2020-05-06,29.200001,29.600000,28.500000,29.350000,29.350000,18005225
2020-05-07,29.150000,30.250000,28.900000,29.700001,29.700001,14824828
2020-05-08,29.850000,30.200001,29.049999,29.200001,29.200001,14357669
2020-05-11,29.400000,29.500000,28.700001,28.799999,28.799999,16324765
2020-05-12,28.500000,29.200001,27.900000,28.700001,28.700001,21778045
2020-05-13,30.299999,31.000000,29.450001,30.600000,30.600000,38941451
2020-05-14,30.150000,30.549999,29.100000,29.299999,29.299999,22669889
2020-05-15,29.299999,29.600000,28.600000,28.799999,28.799999,18837162
2020-05-18,28.900000,28.950001,26.750000,27.350000,27.350000,28519760
2020-05-19,27.600000,27.750000,26.500000,26.600000,26.600000,25287021
2020-05-20,26.600000,26.900000,26.299999,26.600000,26.600000,17209079
2020-05-21,26.600000,27.650000,26.299999,27.000000,27.000000,26589981
2020-05-22,26.700001,27.650000,26.400000,26.650000,26.650000,27654790
2020-05-26,26.799999,27.049999,26.450001,26.700001,26.700001,17284784
2020-05-27,26.700001,27.650000,26.549999,27.500000,27.500000,27037903
2020-05-28,27.600000,27.900000,26.600000,26.750000,26.750000,41838377
2020-05-29,26.650000,27.350000,26.350000,26.750000,26.750000,35142537
2020-06-01,27.400000,30.100000,27.000000,29.200001,29.200001,72815551
2020-06-02,29.299999,29.700001,28.600000,29.250000,29.250000,40249766
2020-06-03,29.799999,31.600000,29.600000,30.250000,30.250000,86251403
2020-06-04,29.950001,32.599998,29.700001,31.000000,31.000000,127139095
2020-06-05,31.500000,34.099998,31.400000,33.750000,33.750000,96114143
2020-06-08,35.500000,35.500000,32.250000,32.599998,32.599998,103763917
2020-06-09,33.000000,33.500000,31.500000,31.799999,31.799999,63883963
2020-06-10,32.000000,34.099998,31.650000,33.849998,33.849998,83659985
2020-06-11,34.500000,35.200001,32.549999,32.799999,32.799999,97137720
2020-06-12,31.000000,33.200001,30.900000,33.049999,33.049999,51625110
2020-06-15,33.000000,34.150002,32.049999,33.650002,33.650002,50672408
2020-06-16,34.500000,34.849998,31.900000,33.150002,33.150002,62031926
2020-06-17,32.900002,33.900002,32.500000,33.150002,33.150002,48129227
2020-06-18,33.099998,34.200001,32.900002,33.900002,33.900002,41940209
2020-06-19,34.500000,34.650002,33.900002,34.500000,34.500000,47807176
2020-06-22,35.849998,36.000000,35.000000,35.799999,35.799999,89826409
2020-06-23,36.000000,37.900002,35.900002,37.450001,37.450001,83901309
2020-06-24,38.000000,38.400002,36.250000,36.500000,36.500000,70619520
2020-06-25,36.299999,37.599998,35.549999,37.099998,37.099998,57452358
2020-06-26,37.650002,37.950001,36.400002,36.599998,36.599998,37644978
2020-06-29,36.200001,36.400002,35.150002,35.349998,35.349998,29067559
2020-06-30,35.799999,36.150002,34.549999,34.750000,34.750000,22906001
2020-07-01,35.000000,36.549999,34.500000,36.400002,36.400002,39413754
2020-07-02,36.599998,37.049999,36.099998,36.250000,36.250000,26984117
2020-07-03,36.500000,36.549999,35.799999,35.950001,35.950001,19474324
2020-07-06,36.250000,37.299999,36.000000,37.099998,37.099998,36388175
2020-07-07,37.299999,37.349998,36.099998,36.799999,36.799999,33765918
2020-07-08,36.650002,38.750000,36.599998,37.250000,37.250000,81536214
2020-07-09,37.799999,38.000000,36.849998,37.099998,37.099998,38093561
2020-07-10,35.849998,36.099998,34.599998,35.049999,35.049999,101789230
2020-07-13,35.400002,35.450001,34.299999,34.549999,34.549999,28822642
2020-07-14,34.400002,34.450001,33.400002,33.549999,33.549999,22087745
2020-07-15,33.700001,34.150002,32.750000,33.000000,33.000000,22966651
2020-07-16,33.000000,33.450001,32.250000,33.250000,33.250000,17806805
2020-07-17,33.450001,33.799999,33.200001,33.599998,33.599998,15740313
2020-07-20,33.900002,34.750000,33.599998,34.549999,34.549999,19422869
2020-07-21,34.950001,35.200001,34.299999,34.750000,34.750000,25336284
2020-07-22,34.849998,35.099998,33.900002,34.250000,34.250000,26175681
2020-07-23,34.099998,34.700001,34.049999,34.299999,34.299999,18325343
2020-07-24,34.099998,34.200001,33.150002,33.549999,33.549999,20991861
2020-07-27,33.650002,33.650002,32.250000,32.299999,32.299999,22869574
2020-07-28,32.349998,32.650002,31.750000,32.099998,32.099998,24366835
2020-07-29,32.099998,33.549999,32.099998,32.750000,32.750000,28066086
2020-07-30,32.799999,33.099998,31.650000,31.750000,31.750000,26795059
2020-07-31,31.900000,32.150002,31.250000,31.950001,31.950001,30715605
2020-08-03,32.000000,33.349998,31.850000,32.900002,32.900002,36462460
2020-08-04,32.849998,32.900002,32.049999,32.500000,32.500000,21120742
2020-08-05,32.650002,33.150002,32.450001,32.599998,32.599998,17765292
2020-08-06,32.599998,32.900002,32.250000,32.349998,32.349998,21224081
2020-08-07,32.500000,32.950001,32.250000,32.799999,32.799999,18254674
2020-08-10,33.000000,33.299999,32.700001,32.849998,32.849998,18269324
2020-08-11,32.799999,33.099998,32.500000,32.849998,32.849998,16076250
2020-08-12,33.000000,34.700001,33.000000,33.799999,33.799999,60046401
2020-08-13,34.000000,34.299999,32.900002,33.250000,33.250000,24293216
2020-08-14,33.500000,33.500000,31.950001,32.250000,32.250000,27201356
2020-08-17,32.549999,32.599998,31.850000,32.450001,32.450001,21850726
2020-08-18,32.549999,33.000000,32.200001,32.849998,32.849998,25200592
2020-08-19,34.250000,34.599998,33.700001,34.200001,34.200001,64987250
2020-08-20,34.000000,35.250000,33.599998,35.099998,35.099998,45593468
2020-08-21,35.250000,36.700001,35.250000,35.650002,35.650002,68760804
2020-08-24,36.450001,36.599998,34.900002,35.299999,35.299999,38104044
2020-08-25,35.299999,35.650002,35.099998,35.200001,35.200001,24142450
2020-08-26,35.650002,35.700001,35.200001,35.400002,35.400002,18538663
2020-08-27,35.400002,36.450001,35.150002,35.299999,35.299999,44653828
2020-08-28,35.500000,37.400002,35.500000,37.049999,37.049999,85959987
2020-08-31,38.200001,38.599998,34.700001,35.049999,35.049999,75996857
2020-09-01,35.200001,35.750000,33.799999,34.700001,34.700001,42207150
2020-09-02,35.000000,35.150002,34.150002,34.799999,34.799999,29193200
2020-09-03,34.900002,35.049999,34.400002,34.500000,34.500000,13929020
2020-09-04,33.799999,34.200001,33.500000,33.650002,33.650002,20522901
2020-09-07,33.849998,34.049999,33.500000,33.799999,33.799999,16504375
2020-09-08,33.799999,34.000000,33.400002,33.650002,33.650002,13245081
2020-09-09,33.000000,33.299999,32.549999,32.900002,32.900002,14722712
2020-09-10,33.200001,33.650002,33.150002,33.549999,33.549999,13592699
2020-09-11,33.299999,33.849998,33.299999,33.700001,33.700001,11540634
2020-09-14,33.799999,34.049999,33.349998,33.599998,33.599998,13826555
2020-09-15,33.950001,33.950001,33.000000,33.299999,33.299999,23921967
2020-09-16,33.349998,33.700001,32.750000,33.599998,33.599998,26126290
2020-09-17,33.250000,33.549999,33.000000,33.250000,33.250000,14159296
2020-09-18,33.349998,33.450001,32.349998,32.599998,32.599998,26475003
2020-09-21,32.549999,32.599998,30.400000,30.650000,30.650000,28356034
2020-09-22,30.750000,30.799999,29.500000,30.049999,30.049999,30887287
2020-09-23,30.500000,30.500000,28.900000,29.350000,29.350000,37098972
2020-09-24,28.950001,29.100000,27.950001,28.049999,28.049999,26290043
2020-09-25,28.250000,29.250000,27.650000,29.049999,29.049999,31735862
2020-09-28,29.500000,30.250000,29.200001,30.150000,30.150000,20887757
2020-09-29,30.200001,30.400000,28.700001,29.100000,29.100000,30263021
2020-09-30,29.000000,29.000000,28.299999,28.549999,28.549999,18433052
